"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"31105","CLEC4M",-1.59457144302886,1.77757505958495,-7.19400377770654,2.02120074046641e-11,1.40073554263242e-10,15.2110999935128
"23631","LINC00460",1.73905115135672,2.6334682267927,7.19237172703331,2.03973450129945e-11,1.41331109571026e-10,15.2021303060191
"24950","TMEM121",1.43738262916762,6.96146079680712,7.19120349798627,2.05310403761482e-11,1.42203401282611e-10,15.1957104198213
"31604","AC011477.3",-1.1385510789432,2.15814239649518,-7.18855117065264,2.08378020019352e-11,1.44245874978638e-10,15.1811368510929
"32538","KLK8",-2.68000759550924,4.41784798784955,-7.18744704826911,2.09668326611186e-11,1.45089566323152e-10,15.1750709342504
"28699","AC024619.3",-1.22503427060406,1.16090021317177,-7.18744012858538,2.0967643796961e-11,1.45089566323152e-10,15.1750329198748
"1335","AC104458.1",-1.04890132607101,1.02831810116215,-7.1869448213151,2.10257850533872e-11,1.45464267664341e-10,15.1723119210627
"3244","AL731702.1",-1.53897308927283,5.53906294025007,-7.18664437917429,2.10611297816917e-11,1.456811417771e-10,15.1706614729588
"16075","AC068228.3",-1.50084280696892,2.05532632839557,-7.18623206281164,2.11097312119716e-11,1.45989613615089e-10,15.1683965142657
"48","AL390719.1",1.79073251333707,6.48238487202756,7.18598798658319,2.11385536646874e-11,1.4616120790423e-10,15.1670557735941
"3843","PLB1",-1.02201720619389,7.69252735703383,-7.18476690895756,2.1283332871423e-11,1.47106457392733e-10,15.1603486035133
"12894","UST-AS2",1.18974669588601,1.34808397804713,7.18444782466579,2.13213267917341e-11,1.47341121776933e-10,15.1585960268654
"16037","SAMD12-AS1",1.64284719450845,4.1734449539554,7.18165857767321,2.16563123880335e-11,1.49599310328709e-10,15.1432777751311
"8198","RNA5SP154",-1.04359343459478,1.06212918544621,-7.17913169936496,2.19642727111232e-11,1.51697912304263e-10,15.1294031240484
"19189","AC136475.5",-1.33490782630374,2.71854208257407,-7.17833777712462,2.20619210903028e-11,1.52314600503348e-10,15.1250443646202
"18241","ZNF488",-1.75280588701709,5.50355190465388,-7.17678145836161,2.22545861290757e-11,1.53615652662934e-10,15.1165006626779
"9824","HCN1",-1.68577769012066,3.57529036582972,-7.17567844079416,2.2392139915164e-11,1.54535870355627e-10,15.1104460323155
"32154","RABAC1",1.02765069413374,8.373606118704,7.17543492072238,2.24226215007376e-11,1.54658376838736e-10,15.1091093797774
"13986","SPDYE18",-1.08091549597275,4.52048929965384,-7.17487939868651,2.2492310065483e-11,1.55080350481762e-10,15.1060602751335
"7489","CLRN1-AS1",1.47252236645198,1.51372517384644,7.17395414778753,2.26088551678507e-11,1.55854423197936e-10,15.1009821082739
"20191","RHOD",1.01297460026676,9.99389491375252,7.17352430760639,2.26632007805509e-11,1.56199511279871e-10,15.0986230814908
"19324","TRIM68",-1.07948582225608,9.54387735347431,-7.17302760057666,2.27261612169722e-11,1.56603832806536e-10,15.0958971721849
"25640","AC092757.2",-1.23123199009083,2.765458153829,-7.17292730093806,2.27388957140173e-11,1.56661964686781e-10,15.0953467436387
"22927","GLT1D1",-1.52297549828575,4.36582471879801,-7.17286351908738,2.27469974127022e-11,1.56688162484094e-10,15.0949967210422
"9257","AIDAP2",-1.5796957306555,5.28055951368792,-7.17222359186654,2.28284402132332e-11,1.57189747215472e-10,15.0914850135614
"11003","AC034199.1",1.26175983625391,1.55940388748571,7.17185666547792,2.28752683538319e-11,1.57482438689792e-10,15.0894715181532
"2366","KCNJ10",1.55013991170269,4.50465997522245,7.17019652584518,2.30883283315127e-11,1.58919209512807e-10,15.0803622394486
"6771","PSMD6-AS2",-1.29171686514487,5.03395011075773,-7.1701040790998,2.31002502559425e-11,1.58971246379924e-10,15.0798550116541
"25304","CCDC9B",-1.21493592085516,9.82771497345073,-7.16925804478508,2.32096375826917e-11,1.59693874143625e-10,15.0752132330548
"15638","SULF1",1.33762023971767,12.750435300754,7.16880028483169,2.32690364124426e-11,1.6004214023172e-10,15.0727018472533
"2439","HSPA6",1.35428256530313,7.57393054899237,7.16823281067366,2.3342880196162e-11,1.60489457013643e-10,15.0695886591376
"34989","AL022238.1",-1.1522933651795,1.46230096890291,-7.16817727448172,2.33501193831957e-11,1.6050894964918e-10,15.06928399213
"22370","AC010201.3",-1.01019359028423,2.37600619825471,-7.16732745603227,2.34611708572268e-11,1.61241907045538e-10,15.0646221127681
"14611","FAM180A",-1.52609056414229,7.65808246828814,-7.16675618810541,2.35361152854854e-11,1.61726481465837e-10,15.0614884516757
"8445","SPATA18",-1.53590636006476,9.43895223670064,-7.16558133287867,2.36909880496253e-11,1.62729315954889e-10,15.0550442570698
"28447","AC015922.2",-1.26703102737502,7.41464095404677,-7.16499379037779,2.37688166796723e-11,1.63233143528799e-10,15.0518217385353
"9383","TENM3",-1.69604364987311,9.58489531089459,-7.16468640300826,2.38096352086222e-11,1.63482661042473e-10,15.0501358538962
"25897","AC010931.1",-1.16223697381308,4.15052691163274,-7.16417061304847,2.38782835021678e-11,1.63923134398193e-10,15.0473070583308
"17025","AL158071.4",-1.24040482036879,4.87587220001453,-7.16383489510973,2.3923070365589e-11,1.64199665262572e-10,15.0454659064531
"2345","RAD1P2",-1.25012440325723,1.60927749207581,-7.16142409275091,2.4247132569001e-11,1.66361256327148e-10,15.0322458668237
"20439","AP001189.3",-1.49315596666386,5.06620366970862,-7.1608391730436,2.43264092672597e-11,1.66810971242624e-10,15.0290387152789
"2097","AL589765.4",1.00685041734683,4.12592020572272,7.1591206945241,2.45608059306143e-11,1.6829162115946e-10,15.0196169892687
"31034","SNRPEP4",1.02172370553415,3.60165199423102,7.15820505330329,2.46866067911163e-11,1.69121817877636e-10,15.0145973844848
"36307","MAMLD1",-1.18330796442231,8.65550126510295,-7.1581620628777,2.46925289033306e-11,1.69130597333356e-10,15.0143617165041
"15968","BAALC",-1.69420671805758,7.07352543953924,-7.15630445461162,2.49497668068957e-11,1.70796243622112e-10,15.0041792609444
"12921","RAET1G",-1.18223047112342,4.26877745932577,-7.15425553584705,2.52365671286146e-11,1.7269469124474e-10,14.9929497584058
"23521","AL137781.1",-1.19143964870734,1.19852615528036,-7.15371435192128,2.53128621190229e-11,1.73184263711265e-10,14.9899839770296
"19223","CEND1",1.39533292096463,2.67842744070613,7.1530856946655,2.54017749466667e-11,1.737599642842e-10,14.986538975554
"9331","LINC02382",-1.07197633203148,0.584768653820616,-7.15243698056691,2.54938478192007e-11,1.74357060915479e-10,14.9829842316154
"17459","SLC25A25",-1.1673773361347,10.7140940971706,-7.15085251383222,2.57201212319898e-11,1.75772649244534e-10,14.9743025816558
"12924","ULBP1",2.0036330156491,4.29114172300569,7.15055374577295,2.57630091987754e-11,1.76032739643526e-10,14.9726656781504
"3508","OR2L1P",-1.14867187173687,0.996982032566836,-7.14942858047998,2.59251607339349e-11,1.77041110756791e-10,14.9665013979227
"10630","RNU5B-4P",-1.28508311622284,2.22052559774581,-7.14836325086077,2.60796178750042e-11,1.78029172705076e-10,14.960665403591
"3620","AC073195.1",1.13052728668168,2.96234077772729,7.14574729771936,2.64627587788547e-11,1.8054318728082e-10,14.9463368729834
"4868","GLI2",-1.26040950151341,7.8645130159121,-7.14226031651115,2.69821284795161e-11,1.83983284296435e-10,14.9272417200864
"22272","TSPAN8",-2.43273541451444,6.3665183187394,-7.14044178720529,2.72569707237804e-11,1.85753095549533e-10,14.9172851804847
"23640","AL162574.1",-1.27160723840246,1.48801496368685,-7.13944128480438,2.74093580230766e-11,1.86756676483277e-10,14.9118079521986
"21226","MIR200CHG",1.95884244345752,6.62204563887254,7.13833206083735,2.75792883397274e-11,1.87879391183122e-10,14.9057360055059
"32809","ZNF667-AS1",-1.23135894104386,8.95675805345597,-7.13825389881853,2.75913017254032e-11,1.87926104033647e-10,14.9053081616183
"5557","KRT18P39",1.03958657976202,1.36151497414089,7.1374532591003,2.77146568168345e-11,1.88731013143937e-10,14.9009257564738
"28446","MEIS3P1",-1.47324562857529,7.8873860978394,-7.13689306353002,2.78012901932564e-11,1.89285601043046e-10,14.8978596084428
"29014","Y_RNA",1.02769268269651,0.78122210358735,7.13579895417831,2.79712644204039e-11,1.90336202962293e-10,14.8918715298396
"34893","SH3BP1",1.08863326481438,7.57214347154667,7.13510481469032,2.80796333751932e-11,1.91002298990722e-10,14.8880727453194
"10879","SLC36A2",-1.65523666786581,2.01703155769152,-7.13348038119371,2.83348627769828e-11,1.92702446122395e-10,14.879183550589
"15577","ASPH",-1.23534944819056,14.1123275897389,-7.13341551219586,2.83451023584052e-11,1.92736119506424e-10,14.8788285979598
"35228","ACR",-1.31436709883518,3.96891600778743,-7.13336523400199,2.83530412926989e-11,1.92751369056845e-10,14.87855348502
"35084","MPPED1",-2.14220999506742,3.65052267329657,-7.13069060462108,2.87785459401277e-11,1.95501003790101e-10,14.8639198929627
"10960","FABP6",2.19349270483621,2.36779049578576,7.13012084567694,2.88699998822911e-11,1.96085727862464e-10,14.860802970089
"2120","FLG2",-1.21644389541769,1.33767819294829,-7.12907824378499,2.90380951227016e-11,1.97153952094259e-10,14.8550996552559
"31172","AC008759.2",-1.34253423140402,2.62782871382245,-7.12697529767081,2.93800922169719e-11,1.99401646357497e-10,14.8435973177447
"25174","AC026150.3",-1.0095796070538,1.65725488358223,-7.1266403078725,2.94349368264556e-11,1.99699498804356e-10,14.8417652138514
"12024","TUBBP9",-1.01398356521256,0.937048642441527,-7.12658554356068,2.94439124619785e-11,1.99723214887264e-10,14.841465704875
"2568","BX284613.2",-1.59671361660376,4.7417133804844,-7.12546002731493,2.96289794398565e-11,2.00903773891165e-10,14.8353104665775
"17967","AL158211.5",-1.22054729461901,5.80145572885293,-7.12421582903344,2.98348979895365e-11,2.02187187081935e-10,14.8285067794943
"26619","AC004233.2",1.3336382291871,6.06792219746302,7.12355857594984,2.99442451091936e-11,2.02890492145319e-10,14.8249129574456
"4864","INHBB",-1.32656793430664,11.3301251422267,-7.12059867532227,3.04416076568922e-11,2.06222087855594e-10,14.8087305753931
"18561","MBL1P",-1.23359283317714,3.14322212607155,-7.11840058666987,3.08162299439829e-11,2.08682333061762e-10,14.7967154894414
"34472","AP000553.1",1.32886555735803,1.90930296845074,7.11616407705462,3.12020721512748e-11,2.11216701639183e-10,14.7844924144062
"29589","AC005821.1",1.45662509012835,2.44631592874508,7.11493930633755,3.14153867406589e-11,2.12621204298988e-10,14.7777996075268
"27037","IL27",1.30162812626076,2.62960767667462,7.11355057603113,3.16590000391905e-11,2.14110951090803e-10,14.7702115791079
"16358","FOXD4",1.28516703819642,3.84550702619072,7.11306630060387,3.17443902954936e-11,2.14648617571347e-10,14.7675656815498
"29059","KRT19",2.42394310532852,14.7782895398481,7.11011464582177,3.22697820300271e-11,2.1807982122499e-10,14.7514410321606
"27887","LINC02139",-1.28357639916798,2.38018545321207,-7.1078466410076,3.26793094394647e-11,2.20806472345334e-10,14.7390535296948
"28505","PEMT",-1.03427324949897,9.30430668492235,-7.10688829376587,3.28538939465616e-11,2.21903821122384e-10,14.7338198138124
"7498","P2RY13",-1.34958107827576,7.96786041829664,-7.10583555954554,3.30467346837365e-11,2.23164960586152e-10,14.7280710664485
"5913","ERFE",1.73952840492282,3.80713252358477,7.1049015976166,3.32187539064895e-11,2.24285050921807e-10,14.7229712883364
"24572","LINC01220",-1.15870598022028,4.15346946012839,-7.10479026916186,3.32393175141742e-11,2.24382323786182e-10,14.7223634175813
"29051","KRT37",1.72881148853665,2.05613416934965,7.10470084028235,3.3255845128649e-11,2.24452320659026e-10,14.721875125608
"3558","AC093390.1",-1.34733705972757,1.21962390837862,-7.1038902271368,3.34060275160715e-11,2.25424195306562e-10,14.7174492340963
"2061","MLLT11",1.18474801267884,7.5520037994323,7.10273284674805,3.36216167571155e-11,2.26836994507559e-10,14.7111304844614
"211","ERRFI1",-1.10612644466602,12.4578848982798,-7.10223634174245,3.37145229770953e-11,2.2737962702132e-10,14.7084199702941
"18619","AL157893.1",-1.24302646068538,4.04666147344395,-7.10100363265135,3.39462853107434e-11,2.28857993791224e-10,14.7016908168227
"33794","SLC17A9",1.3938865084585,7.81413600136647,7.09883353566345,3.43581146390556e-11,2.3150598005824e-10,14.6898461341326
"7426","DIPK2A",-1.19146821176334,10.4188555461416,-7.09866228089201,3.43908236577847e-11,2.31683541410651e-10,14.688911484734
"28952","AC006449.5",1.49152801726907,5.33981818228593,7.09852574524629,3.4416923478623e-11,2.31816520625003e-10,14.6881663289598
"16545","LINC01239",-2.22929335605874,4.72596326135958,-7.09718993339012,3.46733078576899e-11,2.33500254652876e-10,14.6808764173709
"10403","MIR1244-2",1.08145111284316,6.29817520618883,7.09649451360346,3.480752624895e-11,2.34360816861118e-10,14.6770816005539
"19266","IGF2-AS",-1.36931308232773,3.02768148826856,-7.09597633244476,3.4907870369144e-11,2.34949629450383e-10,14.6742540814186
"17008","UNQ6494",1.42698323495028,3.02671102520841,7.09509111281425,3.50799514168393e-11,2.36064237322401e-10,14.6694240269854
"24812","AL160313.1",-1.09062069128395,2.81442489925357,-7.09413127614406,3.52674839847689e-11,2.37282392709782e-10,14.6641872008928
"13044","LPA",-1.09627105442928,1.17881691280394,-7.09389644491454,3.53135157258471e-11,2.37548245504656e-10,14.6629060298237
"15340","PURG",-1.24081169183094,3.87787080368447,-7.09295481725049,3.54986906222478e-11,2.38749820708331e-10,14.6577690101273
"20943","VWA5A",-1.1281763319067,11.171901972926,-7.09263087068678,3.55626173996246e-11,2.39135637222642e-10,14.6560018142559
"15824","AC104211.3",-1.13407598752354,1.22603557563019,-7.0920225169232,3.56829756439245e-11,2.39900706570461e-10,14.6526832345741
"22328","AC073569.3",-1.0771456812616,2.53958814335989,-7.0915019401621,3.57862871059322e-11,2.40550907388935e-10,14.6498436007136
"36179","IGSF1",-2.84041378106957,7.77273001536198,-7.08828804445497,3.64306742553892e-11,2.44746977679615e-10,14.6323149622283
"12471","KLHL32",-1.31976105630332,4.85510592922232,-7.0876260247083,3.6564825412357e-11,2.45602953737332e-10,14.6287048239712
"13105","AL356123.2",-1.24285900270852,1.70247882242172,-7.08733997821076,3.66229404266171e-11,2.45947979876264e-10,14.6271450057747
"29722","AC015920.1",-1.28296741035171,1.30299411027375,-7.08715108902025,3.66613663282958e-11,2.46160677450455e-10,14.6261150070992
"10992","SLIT3-AS1",-1.19881418079992,1.46869397622541,-7.0849572693962,3.71105833508003e-11,2.49131022435673e-10,14.6141533485898
"26302","AC012409.1",-1.00239444303618,0.971668596907761,-7.08481730805187,3.71394261967177e-11,2.49278734284636e-10,14.6133902857568
"3459","SMYD3-AS1",1.59756742537029,1.59671199483135,7.08454974281073,3.71946269079597e-11,2.49603272378475e-10,14.6119315547908
"28466","AC127540.2",-1.14549097873023,1.40924026783621,-7.08438015217694,3.72296566561686e-11,2.497923539195e-10,14.6110069839409
"18819","TLX1",2.32235753880497,1.97048282111146,7.0827103368181,3.75763087279892e-11,2.51979052051572e-10,14.6019041506043
"7549","KCNAB1-AS1",-1.23664244453079,0.959804491785596,-7.08205239002529,3.77137712973204e-11,2.52848804965132e-10,14.5983177343573
"19070","AL157888.1",1.05464319434437,2.72023822915838,7.08044181072591,3.80523626277282e-11,2.55030601016952e-10,14.5895393464517
"2717","KRT18P28",1.35560726504074,2.49484029871458,7.08027161266478,3.80883181329372e-11,2.55224644727529e-10,14.5886117522973
"35388","AC004470.2",-1.26991025300307,1.23912131493088,-7.07928037542236,3.82983912561878e-11,2.56490843021503e-10,14.583209661042
"11151","AC104117.3",-1.14939263967411,3.86485481038427,-7.07792574676773,3.858732876999e-11,2.58323731915365e-10,14.5758277977818
"19718","CHST1",1.68653442223478,8.53005708952281,7.07789768985194,3.85933359018593e-11,2.58323731915365e-10,14.575674913468
"13371","TWIST1",-1.52622798489355,8.93525823817696,-7.0752428067887,3.91659568185557e-11,2.61867998937641e-10,14.5612097196423
"2648","CRYZL2P-SEC16B",-1.4647670642546,3.48706623848363,-7.07431095291639,3.93689266495422e-11,2.63176797628249e-10,14.5561331816475
"13409","AK3P3",-1.25819482689701,3.41914455633228,-7.07418962388084,3.93954299675497e-11,2.63305674050489e-10,14.5554722337417
"27036","APOBR",1.28455708066732,8.71759745237167,7.07396873562001,3.94437264006678e-11,2.63580134286531e-10,14.5542689460184
"36078","ZCCHC12",-1.45319349589448,3.80048625015087,-7.07388709480933,3.94615916637049e-11,2.63651176860749e-10,14.5538242132025
"31886","IGFLR1",1.01511188272627,4.70184574747032,7.07330985923847,3.95881348473102e-11,2.64399699953284e-10,14.5506798398888
"14991","AC083964.2",-1.19565544567142,2.79552302532669,-7.07320605742316,3.96109330266027e-11,2.64503493053786e-10,14.5501144152269
"35661","MAGED2",1.10776155342763,14.5538162593713,7.0722981065969,3.98109011918575e-11,2.65790090646353e-10,14.5451688554141
"50","RNF223",2.13800635049311,6.19027205732372,7.07062928008608,4.01810480932318e-11,2.68064887205917e-10,14.5360797349841
"7960","LINC01063",1.13594246569626,2.80897765145269,7.06963420194721,4.0403371793429e-11,2.69498771666053e-10,14.5306606752736
"25739","KBTBD13",-1.2977625449734,1.5510829325454,-7.06877068539215,4.05972853861293e-11,2.70742664809308e-10,14.525958413882
"9776","OXCT1",-1.06333686401914,11.2669702676064,-7.06853690928814,4.06499406153953e-11,2.71044225332729e-10,14.5246854440399
"28344","AC135178.1",-1.25368811561742,2.22598824910538,-7.06835678636567,4.06905570956567e-11,2.71265418677209e-10,14.5237046447237
"24823","DEGS2",2.33530703051612,9.91943884378105,7.06605535278549,4.12130540231866e-11,2.74597982985203e-10,14.5111741371724
"11580","ZNF391",-1.38575866174389,8.3269665130135,-7.06581397696853,4.12682360870531e-11,2.74915396166832e-10,14.5098600565946
"4734","SNRPGP9",1.0284935978117,1.16682488555199,7.06493286985516,4.14702899027483e-11,2.76210925766733e-10,14.5050634023967
"18252","FO681492.1",-1.48241695586863,5.33563240049524,-7.06395682349748,4.1695255190865e-11,2.77607831692778e-10,14.4997502842718
"30105","AC144831.1",-1.32276987713643,6.54594497322152,-7.06352040498767,4.17962330067922e-11,2.78178507700064e-10,14.4973747633957
"24365","AL122035.2",-1.0577928675298,2.53981705071912,-7.06291374450493,4.19370022699532e-11,2.79064448554084e-10,14.4940727094964
"33583","AL031055.1",1.03442587750022,4.19325656791835,7.06273390379143,4.19788222994774e-11,2.79291741060013e-10,14.4930938655278
"24336","AL355916.2",-1.58763102442779,4.80114088003832,-7.06184521028797,4.21860835460103e-11,2.80568248342681e-10,14.4882570469976
"203","PER3",-1.14054896262003,10.8439137120395,-7.06102995233302,4.23771063433389e-11,2.81787268343245e-10,14.4838201978868
"9517","CTD-3080P12.3",-1.30876089428602,1.62686363820239,-7.05989083022439,4.26454443673929e-11,2.83416459776441e-10,14.4776212559225
"4786","NT5DC4",1.48769437861234,1.49675257261533,7.05854361222065,4.29649681239155e-11,2.85435878280026e-10,14.4702905798507
"16961","AL353743.3",-1.31655337369516,2.15277045003186,-7.0580108781099,4.30919692652562e-11,2.86227430625392e-10,14.4673919981828
"18222","HNRNPA1P33",-1.6363625617743,2.42975479623277,-7.05719265866868,4.32877506666511e-11,2.87475466617486e-10,14.4629403332994
"22807","MORN3",1.26245458105084,6.63912613172253,7.05673934909304,4.33965950949301e-11,2.88145801572203e-10,14.4604741434451
"24654","LINC02328",-1.15195488292524,4.88098877490963,-7.0528783661172,4.43346745749202e-11,2.9421368345913e-10,14.4394722708394
"14862","RARRES2",-1.45342994137781,11.5157639834065,-7.05243576216222,4.44434819258291e-11,2.94882057576692e-10,14.4370651157068
"33252","FRG1CP",-1.20894424416483,8.79931067641831,-7.05213330036355,4.4517989058004e-11,2.95322648199493e-10,14.4354201874441
"19206","MIR210HG",1.15469031160701,6.61488400262929,7.05104677216469,4.47866580989546e-11,2.96996823339611e-10,14.4295114540831
"15564","LINC01301",-1.09887144298997,6.35470107734059,-7.04995620136381,4.50579360670537e-11,2.9863275830148e-10,14.4235812296471
"18447","OIT3",1.54938310413604,2.91625884665121,7.0477950903324,4.56003098141962e-11,3.02172525725126e-10,14.4118311621245
"2921","GOLT1A",1.91655132781364,7.27629173423627,7.04638988735492,4.59564255132895e-11,3.04421643812677e-10,14.4041920460881
"2936","AL391822.1",-1.26498871007832,1.69078883726958,-7.04526547937471,4.6243356184354e-11,3.06266647191526e-10,14.3980800097667
"34969","AL022326.2",-1.23520992638593,3.52873476839404,-7.04410596640424,4.65410969647964e-11,3.08126579469386e-10,14.391777701421
"8309","AC024132.3",-1.38838280018428,1.149606893619,-7.04357616505011,4.6677768866112e-11,3.08975293151892e-10,14.3888982549693
"22751","HSPB8",-1.8276004669577,10.790546359234,-7.04354201770345,4.66865913722273e-11,3.08977575658652e-10,14.3887126696897
"26726","AC093515.1",1.96829703527317,1.49251289419786,7.04332584556392,4.674248106025e-11,3.09291297153571e-10,14.3875378205074
"26607","PRSS22",2.0017814327912,8.40209645849782,7.04145480693197,4.72289917091395e-11,3.12340379573815e-10,14.3773699402212
"28479","KRT16P6",-1.81108392420734,2.75400815036164,-7.04017564704903,4.75644741064031e-11,3.14501963585263e-10,14.3704193759231
"13373","AC003986.3",-1.22436371800867,1.42844366231112,-7.0400143510941,4.76069434777957e-11,3.14725677850851e-10,14.3695429913472
"43","HES4",1.20400931628609,7.75845503704918,7.0389130863207,4.78979093077934e-11,3.16591803161378e-10,14.3635596749572
"961","SLC6A9",1.19117480392064,9.54855257036891,7.03570516203533,4.87555173448821e-11,3.21860020755095e-10,14.3461334817915
"32436","NTF4",-2.36043691266186,4.59503760760594,-7.03506514658539,4.89284240956537e-11,3.22934687538971e-10,14.3426572821113
"28572","SLC47A1",-1.1307422472133,7.32318751922282,-7.0346998470729,4.90273846684731e-11,3.23529252512615e-10,14.3406732596674
"33187","LINC01747",1.08455668191219,1.33043920050598,7.03465525211567,4.90394790785762e-11,3.23550480539064e-10,14.3404310584054
"24556","PROX2",-1.3554616415137,4.21523925705061,-7.0340155964785,4.92132817715058e-11,3.24579671994988e-10,14.3369570931914
"17239","FRRS1L",-2.27055929792481,4.64750497003525,-7.03392537052034,4.92378462043148e-11,3.24682927946889e-10,14.3364670903957
"9977","AC112206.3",-1.34298845597686,1.393190049596,-7.03315188722013,4.94489277564734e-11,3.26015850400223e-10,14.3322665653102
"31995","KCNK6",1.13342759690964,10.7289770191072,7.03269585159133,4.95737969303643e-11,3.26720904687895e-10,14.329790107729
"1066","BEND5",-1.04004010954612,7.78015862717354,-7.03034774263081,5.02216865028999e-11,3.30751641901823e-10,14.3170403027048
"27771","AC025284.1",-1.55965773828835,1.95851747928434,-7.02992111482697,5.03402954141229e-11,3.31465599936562e-10,14.3147240384509
"29062","KRT14",-4.10175226654197,11.8645444356735,-7.02987937564013,5.03519143689719e-11,3.31465599936562e-10,14.3144974305189
"6252","RBMS3-AS2",-1.13943842744345,1.4418919208981,-7.02949378924624,5.04593754557281e-11,3.32076994918647e-10,14.3124040620247
"4743","MALL",-1.40392488562914,6.57219900276508,-7.02769781913031,5.09628937150165e-11,3.35330136186584e-10,14.3026544658835
"20420","MAP6",-1.24522458708009,8.20052123524708,-7.02759620610796,5.09915296966261e-11,3.35457994823689e-10,14.3021028901331
"1644","SYPL2",-1.46689942237906,5.90660956600643,-7.02751497085449,5.10144343580926e-11,3.35548109477539e-10,14.3016619320807
"3634","AC007240.1",1.08532832406021,0.739858369364765,7.02683256889667,5.12072421430279e-11,3.36755529979212e-10,14.2979578531611
"32617","AC010332.3",-1.32645037070804,2.89209977857559,-7.02590450791437,5.14706137390454e-11,3.38426481748737e-10,14.2929206491125
"19376","DCHS1",-1.2397020332507,10.9371663464735,-7.02450207955914,5.18711431430772e-11,3.40937003244832e-10,14.2853094213318
"18061","AL161935.3",-1.18791739149306,2.79063680890654,-7.02405071755846,5.20007039404846e-11,3.41726948397926e-10,14.2828599745883
"32177","CEACAM8",-1.04609756508079,1.09450979975054,-7.02371215796022,5.20980950524237e-11,3.4230524108178e-10,14.2810227387274
"20930","JHY",-1.27417027753278,9.2937857859567,-7.02349589404516,5.21604004055751e-11,3.42652839434317e-10,14.2798491807379
"2078","RFX5-AS1",1.05384800057815,3.09412357551349,7.02260588869767,5.24175847669621e-11,3.44280283729807e-10,14.2750197650969
"3919","PRKD3",-1.10990129932103,11.163624999616,-7.02246955887156,5.24570903006116e-11,3.44477678035332e-10,14.2742800309618
"34025","MRAP-AS1",-1.08680263422505,1.45659375805497,-7.02139906586586,5.27683197620624e-11,3.46396646622501e-10,14.2684717395636
"15893","ERICH5",-2.08009949776156,4.14646021437865,-7.02121102049691,5.28231789420819e-11,3.46694323739081e-10,14.2674514907029
"14410","AC073130.3",-1.16816091194918,4.45653429367849,-7.01974910273812,5.32515938178746e-11,3.49380303921918e-10,14.2595202931885
"4285","PAIP2B",-1.16916712212177,9.38405568703466,-7.01911855689307,5.3437432010385e-11,3.50536473551204e-10,14.2560997316014
"27235","AC142381.3",-1.14253501188739,2.8591608818443,-7.01792953728574,5.37896099854625e-11,3.52783178968898e-10,14.2496500355461
"11543","H1-3",2.27754218483504,3.39020058451198,7.01713442382474,5.4026393177741e-11,3.54208657268564e-10,14.2453373672577
"8687","FGF5",1.59793375273603,1.49333597441264,7.01690086069415,5.40961430666456e-11,3.54602163706289e-10,14.244070579151
"16521","IFNB1",1.10268574945194,0.696548857599244,7.0168444488325,5.41130028856615e-11,3.54604950142003e-10,14.2437646187258
"33267","REM1",-1.09444619289612,6.26521360953854,-7.01683433101573,5.41160273470291e-11,3.54604950142003e-10,14.2437097429697
"16229","ARC",-2.00882929995027,6.69877492522218,-7.01421379098815,5.49050139773791e-11,3.59580977433883e-10,14.2294982289733
"6248","AC098650.1",-1.17857579964214,1.65909264861721,-7.01256723009916,5.54065531225157e-11,3.62735267667183e-10,14.2205701981153
"27522","RRAD",-1.729916338656,6.74989967565766,-7.01184690811577,5.56273808227192e-11,3.64115574975723e-10,14.2166648047412
"12642","SLC35F1",-1.34906681050652,5.44630436179356,-7.01145843271087,5.57468352611809e-11,3.64831955095888e-10,14.2145586852515
"22222","AC078983.1",1.49292421048168,2.01767648525952,7.01033304161511,5.60943187288157e-11,3.67040132924671e-10,14.2084577347409
"21996","AC023794.1",-1.30885102672212,3.20996205212258,-7.01025772367733,5.61176505756748e-11,3.67126887970031e-10,14.2080494414368
"1544","LINC02790",-1.0898956621474,0.791363667829745,-7.00733108183817,5.70317142868673e-11,3.72972879759405e-10,14.1921861642323
"4053","EPCAM",2.06262624777483,12.5420589061873,7.00640631863725,5.73235842434708e-11,3.74814379500814e-10,14.1871744181953
"17371","OR1L8",-1.20210081416497,3.29935738954365,-7.00616263388339,5.74007400969202e-11,3.75251546829122e-10,14.1858538306396
"3725","AC018742.1",-1.09617912215154,0.996121191500439,-7.00546593282446,5.7621896490156e-11,3.76629777525148e-10,14.1820783740975
"13433","C7orf31",-1.00519855828224,7.98310396502837,-7.00416613992695,5.80367446114926e-11,3.79273300001876e-10,14.1750352793099
"34743","CCDC157",1.00283441079734,6.98302017226204,7.00356659177548,5.82290912320439e-11,3.80393880452245e-10,14.1717867900294
"21768","AC090115.1",-1.01073073464108,1.72663381110326,-7.00279172474161,5.84786156964912e-11,3.81887050291044e-10,14.1675886068078
"34662","RNA5SP494",-1.13325167056708,1.53723774503049,-7.00177268336763,5.88083766796137e-11,3.83971712014547e-10,14.1620678860971
"15853","ESRP1",2.408799528581,11.837700081724,7.00140246292522,5.89286335929667e-11,3.84687977777049e-10,14.1600623017672
"3609","MBOAT2",1.22883250089327,11.3392080178001,7.0009709015619,5.90691219185947e-11,3.85536034642748e-10,14.1577244898659
"21172","ANO2",-1.40903121339818,7.06709125282757,-7.00012456326381,5.93455949879272e-11,3.87201853728964e-10,14.1531400165966
